year,period_end,region_code,org_code,org_name,available_total,available_general_and_acute,available_learning_disabilities,available_maternity,available_mental_illness,occupied_total,occupied_general_and_acute,occupied_learning_disabilities,occupied_maternity,occupied_mental_illness,%_occupied_total,%_occupied_general_and_acute,%_occupied_learning_disabilities,%_occupied_maternity,%_occupied_mental_illness,source_file,quarter,period,occupancy_rate
2023,March,Y60,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1148.923077,985.4175824,-,163.5054945,-,941.4175824,835.2197802,-,106.1978022,-,0.819391308,0.847579539,-,0.649506015,-,2023-Q4.csv,Q4,2023_Q4,0.8193913076044864
2023,March,Y60,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,1811.32967,1687.32967,-,124,-,1678.175824,1593.373626,-,84.8021978,-,0.926488343,0.944316724,-,0.683888692,-,2023-Q4.csv,Q4,2023_Q4,0.9264883426770124
2023,March,Y60,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,910.5604396,848.5604396,-,62,-,808.4505495,766.8901099,-,41.56043956,-,0.887860393,0.903754257,-,0.67032967,-,2023-Q4.csv,Q4,2023_Q4,0.8878603927215903
2023,March,Y60,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1805.197802,1685.197802,-,120,-,1590.758242,1514.307692,-,76.45054945,-,0.881209937,0.898593441,-,0.637087912,-,2023-Q4.csv,Q4,2023_Q4,0.8812099373473534
2023,March,Y60,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,721.6043956,659.6043956,-,62,-,681.7582418,632.8461538,-,48.91208791,-,0.944781165,0.959432894,-,0.788904644,-,2023-Q4.csv,Q4,2023_Q4,0.9447811653546418
2023,March,Y60,RXM,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,228.4175824,-,-,-,228.4175824,207.967033,-,-,-,207.967033,0.910468585,-,-,-,0.910468585,2023-Q4.csv,Q4,2023_Q4,0.9104685848386774
2023,March,Y60,RXT,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,644.7692308,-,-,-,644.7692308,603.0769231,-,-,-,603.0769231,0.935337628,-,-,-,0.935337628,2023-Q4.csv,Q4,2023_Q4,0.9353376282421697
2023,March,Y60,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,826.8791209,789.8791209,-,37,-,783.3406593,758.5164835,-,24.82417582,-,0.947346038,0.960294384,-,0.670923671,-,2023-Q4.csv,Q4,2023_Q4,0.9473460382545257
2023,March,Y60,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,38.0989011,-,21.28571429,-,16.81318681,20.08791209,-,7.714285714,-,12.37362637,0.527256995,-,0.362416107,-,0.735947712,2023-Q4.csv,Q4,2023_Q4,0.5272569945593523
2023,March,Y60,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,310.5714286,-,68,-,242.5714286,280.7582418,-,45.35164835,-,235.4065934,0.904005378,-,0.666936005,-,0.970462988,2023-Q4.csv,Q4,2023_Q4,0.9040053782976997
2023,March,Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,262.1318681,262.1318681,-,-,-,139.010989,139.010989,-,-,-,0.530309382,0.530309382,-,-,-,2023-Q4.csv,Q4,2023_Q4,0.5303093820968348
2023,March,Y60,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,305.0549451,-,33,-,272.0549451,277.6483516,-,14.78021978,-,262.8681319,0.910158501,-,0.447885448,-,0.966231773,2023-Q4.csv,Q4,2023_Q4,0.9101585011479953
2023,March,Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,682.043956,86.04395604,10,-,586,591.5714286,80.30769231,6,-,505.2637363,0.867350885,0.933333333,0.6,-,0.862224806,2023-Q4.csv,Q4,2023_Q4,0.867350884640051
2023,March,Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,1868.846154,1737.307692,-,131.5384615,-,1750.131868,1657.461538,-,92.67032967,-,0.936477229,0.954040292,-,0.704511278,-,2023-Q4.csv,Q4,2023_Q4,0.9364772291470279
2023,March,Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,1200.611111,1093.755556,-,106.8555556,-,1122.544444,1050.344444,-,72.2,-,0.934977558,0.960310043,-,0.675678486,-,2023-Q4.csv,Q4,2023_Q4,0.9349775574415787
2023,March,Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",567.4285714,548.4285714,-,19,-,543.0659341,530.1098901,-,12.95604396,-,0.957064838,0.966597872,-,0.68189705,-,2023-Q4.csv,Q4,2023_Q4,0.9570648385930044
2023,March,Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,586.4835165,543.8241758,-,42.65934066,-,539.6153846,506.9450549,-,32.67032967,-,0.920086191,0.93218558,-,0.765842349,-,2023-Q4.csv,Q4,2023_Q4,0.920086190691772
2023,March,Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1267.538462,1203.538462,-,64,-,1201.505495,1163.131868,-,38.37362637,-,0.947904565,0.966426837,-,0.599587912,-,2023-Q4.csv,Q4,2023_Q4,0.94790456543953
2023,March,Y61,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,238.4945055,238.4945055,-,-,-,184.956044,184.956044,-,-,-,0.775514906,0.775514906,-,-,-,2023-Q4.csv,Q4,2023_Q4,0.7755149059398351
2023,March,Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1097.802198,988.8021978,-,109,-,917.5934066,875.8791209,-,41.71428571,-,0.835845846,0.885798113,-,0.382699869,-,2023-Q4.csv,Q4,2023_Q4,0.8358458457012489
2023,March,Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,452.0,422,-,30,-,394.5934066,382.6593407,-,11.93406593,-,0.872994262,0.906775689,-,0.397802198,-,2023-Q4.csv,Q4,2023_Q4,0.8729942623893805
2023,March,Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,517.4835165,471.3076923,-,46.17582418,-,445.5934066,432.5164835,-,13.07692308,-,0.861077488,0.917694514,-,0.283198477,-,2023-Q4.csv,Q4,2023_Q4,0.8610774882527104
2023,March,Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1115.571429,1057.659341,-,57.91208791,-,1047.714286,1002.230769,-,45.48351648,-,0.939172749,0.947593172,-,0.785388994,-,2023-Q4.csv,Q4,2023_Q4,0.9391727492870381
2023,March,Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1067.714286,988.4505495,-,79.26373626,-,1010.21978,975.4615385,-,34.75824176,-,0.946151788,0.98685922,-,0.438513795,-,2023-Q4.csv,Q4,2023_Q4,0.9461517872769196
2023,March,Y61,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,413.8791209,-,6,-,407.8791209,372.021978,-,4.208791209,-,367.8131868,0.898866261,-,0.701465201,-,0.901770078,2023-Q4.csv,Q4,2023_Q4,0.8988662612190255
2023,March,Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,499.0,443,-,56,-,424.5824176,404.1758242,-,20.40659341,-,0.850866568,0.912360777,-,0.364403454,-,2023-Q4.csv,Q4,2023_Q4,0.8508665683366733
2023,March,Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,289.0659341,92.53846154,5.428571429,-,191.0989011,266.1428571,89.37362637,3.461538462,-,173.3076923,0.920699487,0.965799786,0.637651822,-,0.906900518,2023-Q4.csv,Q4,2023_Q4,0.9206994865328201
2023,March,Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,733.0,663,-,70,-,628.1428571,597.9120879,-,30.23076923,-,0.856947963,0.901828187,-,0.431868132,-,2023-Q4.csv,Q4,2023_Q4,0.8569479633015007
2023,March,Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,645.9230769,585.3626374,-,60.56043956,-,566.1978022,521.9010989,-,44.2967033,-,0.876571565,0.891585943,-,0.731446199,-,2023-Q4.csv,Q4,2023_Q4,0.8765715647091784
2023,March,Y61,RWR,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,373.0659341,-,37.89010989,-,335.1758242,320.5824176,-,26.83516484,-,293.7472527,0.859318389,-,0.708236659,-,0.876397495,2023-Q4.csv,Q4,2023_Q4,0.8593183893173911
2023,March,Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,74.62637363,73.32967033,1.296703297,-,-,72.86813187,71.57142857,1.296703297,-,-,0.976439405,0.976022778,1,-,-,2023-Q4.csv,Q4,2023_Q4,0.9764394050725629
2023,March,Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2454.934066,2241.318681,-,204.5164835,9.098901099,2288.538462,2135.56044,-,145.5714286,7.406593407,0.932219929,0.952814277,-,0.711783354,0.814009662,2023-Q4.csv,Q4,2023_Q4,0.9322199295270198
2023,March,Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,798.0549451,766.0549451,-,32,-,729.8351648,710.1648352,-,19.67032967,-,0.914517439,0.927041643,-,0.614697802,-,2023-Q4.csv,Q4,2023_Q4,0.9145174392830161
2023,March,Y62,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,1304.857143,1238.56044,-,66.2967033,-,1224.175824,1187.516484,-,36.65934066,-,0.938168466,0.958787674,-,0.552958727,-,2023-Q4.csv,Q4,2023_Q4,0.9381684658486787
2023,March,Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,186.0,186,-,-,-,160.0,160,-,-,-,0.860215054,0.860215054,-,-,-,2023-Q4.csv,Q4,2023_Q4,0.8602150537634409
2023,March,Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,223.021978,212.9120879,-,-,10.10989011,163.7802198,155.5054945,-,-,8.274725275,0.734368071,0.730374194,-,-,0.818478261,2023-Q4.csv,Q4,2023_Q4,0.734368071114498
2023,March,Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,540.4615385,513.3406593,-,27.12087912,-,479.1428571,467.3076923,-,11.83516484,-,0.886543858,0.910326669,-,0.436385737,-,2023-Q4.csv,Q4,2023_Q4,0.8865438573664572
2023,March,Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,182.6263736,182.6263736,-,-,-,163.7142857,163.7142857,-,-,-,0.896443829,0.896443829,-,-,-,2023-Q4.csv,Q4,2023_Q4,0.896443829403181
2023,March,Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1608.054945,1608.054945,-,-,-,1490.087912,1490.087912,-,-,-,0.926639924,0.926639924,-,-,-,2023-Q4.csv,Q4,2023_Q4,0.9266399239859306
2023,March,Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,101.0,101,-,-,-,88.04395604,88.04395604,-,-,-,0.871722337,0.871722337,-,-,-,2023-Q4.csv,Q4,2023_Q4,0.8717223370297029
2023,March,Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,111.043956,24.21978022,-,86.82417582,-,75.57142857,14.72527473,-,60.84615385,-,0.680554181,0.607985481,-,0.700797367,-,2023-Q4.csv,Q4,2023_Q4,0.6805541813549942
2023,March,Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,178.0,178,-,-,-,141.8131868,141.8131868,-,-,-,0.796703297,0.796703297,-,-,-,2023-Q4.csv,Q4,2023_Q4,0.7967032966292136
2023,March,Y62,RJN,EAST CHESHIRE NHS TRUST,333.010989,333.010989,-,-,-,305.6703297,305.6703297,-,-,-,0.917898627,0.917898627,-,-,-,2023-Q4.csv,Q4,2023_Q4,0.9178986273633151
2023,March,Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,517.2857143,476.2857143,-,41,-,459.8021978,450.8351648,-,8.967032967,-,0.888874726,0.946564533,-,0.218708121,-,2023-Q4.csv,Q4,2023_Q4,0.8888747264598488
2023,March,Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,1595.307692,1522.626374,-,72.68131868,-,1326.252747,1280.340659,-,45.91208791,-,0.831346049,0.84087645,-,0.631690354,-,2023-Q4.csv,Q4,2023_Q4,0.8313460491983887
2023,March,Y62,RMC,BOLTON NHS FOUNDATION TRUST,695.7252747,642.7252747,-,53,-,624.6483516,573.8791209,-,50.76923077,-,0.897837659,0.89288401,-,0.957910015,-,2023-Q4.csv,Q4,2023_Q4,0.8978376585058682
2023,March,Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,474.3076923,442.4615385,-,31.84615385,-,428.1868132,408.6153846,-,19.57142857,-,0.902761689,0.923504868,-,0.614561767,-,2023-Q4.csv,Q4,2023_Q4,0.9027616885647546
2023,March,Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",546.0549451,518.0549451,-,28,-,489.4505495,475.8571429,-,13.59340659,-,0.896339377,0.918545701,-,0.485478807,-,2023-Q4.csv,Q4,2023_Q4,0.8963393773686383
2023,March,Y62,RT2,PENNINE CARE NHS FOUNDATION TRUST,488.0,-,-,-,488,454.8461538,-,-,-,454.8461538,0.932061791,-,-,-,0.932061791,2023-Q4.csv,Q4,2023_Q4,0.9320617905737706
2023,March,Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,687.2307692,649.3406593,-,37.89010989,-,598.5714286,578.4945055,-,20.07692308,-,0.870990438,0.890895245,-,0.52987239,-,2023-Q4.csv,Q4,2023_Q4,0.8709904378943805
2023,March,Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,875.5384615,-,105.7802198,-,769.7582418,745.5604396,-,51.2967033,-,694.2637363,0.851545046,-,0.48493663,-,0.901924395,2023-Q4.csv,Q4,2023_Q4,0.8515450461452971
2023,March,Y62,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,597.5604396,-,-,-,597.5604396,531.2197802,-,-,-,531.2197802,0.888980838,-,-,-,0.888980838,2023-Q4.csv,Q4,2023_Q4,0.8889808377468768
2023,March,Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,688.1648352,641.5054945,-,46.65934066,-,623.4725275,599.7142857,-,23.75824176,-,0.905993006,0.93485448,-,0.509185115,-,2023-Q4.csv,Q4,2023_Q4,0.9059930057582808
2023,March,Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,629.7582418,585.8131868,-,43.94505495,-,572.1758242,551.1758242,-,21,-,0.908564249,0.940873023,-,0.477869467,-,2023-Q4.csv,Q4,2023_Q4,0.9085642492976104
2023,March,Y62,RXA,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,286.4175824,-,20.13186813,-,266.2857143,257.956044,-,16.59340659,-,241.3626374,0.90062922,-,0.824235808,-,0.906404754,2023-Q4.csv,Q4,2023_Q4,0.9006292205893572
2023,March,Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,777.0,739,-,38,-,745.4505495,724.7692308,-,20.68131868,-,0.959395817,0.980743208,-,0.544245228,-,2023-Q4.csv,Q4,2023_Q4,0.9593958166023165
2023,March,Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,956.2307692,894.2307692,-,62,-,893.978022,862.6593407,-,31.31868132,-,0.934897779,0.964694316,-,0.505140021,-,2023-Q4.csv,Q4,2023_Q4,0.9348977786480539
2023,March,Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1004.912088,932.9120879,-,72,-,944.8571429,901.032967,-,43.82417582,-,0.940238608,0.965828376,-,0.608669109,-,2023-Q4.csv,Q4,2023_Q4,0.940238608115937
2023,March,Y62,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,844.3406593,-,-,-,844.3406593,728.3186813,-,-,-,728.3186813,0.862588664,-,-,-,0.862588664,2023-Q4.csv,Q4,2023_Q4,0.862588664039716
2023,March,Y63,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1142.956044,1142.956044,-,-,-,980.2747253,980.2747253,-,-,-,0.857666164,0.857666164,-,-,-,2023-Q4.csv,Q4,2023_Q4,0.8576661634942104
2023,March,Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,705.4945055,620.956044,-,84.53846154,-,649.967033,575.6263736,-,74.34065934,-,0.921292835,0.927000195,-,0.879370857,-,2023-Q4.csv,Q4,2023_Q4,0.9212928349305196
2023,March,Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,890.8351648,823.3846154,-,67.45054945,-,821.1428571,802.8901099,-,18.25274725,-,0.921767449,0.975109438,-,0.270609319,-,2023-Q4.csv,Q4,2023_Q4,0.9217674487337435
2023,March,Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,314.0769231,287.0769231,-,27,-,285.8901099,273.9340659,-,11.95604396,-,0.910255065,0.954218343,-,0.442816443,-,2023-Q4.csv,Q4,2023_Q4,0.9102550645179829
2023,March,Y63,RCF,AIREDALE NHS FOUNDATION TRUST,405.1978022,370.1978022,-,35,-,349.4835165,337.2857143,-,12.1978022,-,0.862501017,0.911095939,-,0.348508634,-,2023-Q4.csv,Q4,2023_Q4,0.862501017040314
2023,March,Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,168.5934066,141.8131868,-,-,26.78021978,105.5274725,95.7032967,-,-,9.824175824,0.625928823,0.674854707,-,-,0.366844481,2023-Q4.csv,Q4,2023_Q4,0.6259288226518344
2023,March,Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,512.6373626,480,-,32.63736264,-,473.7142857,451.5164835,-,22.1978022,-,0.924072883,0.940659341,-,0.68013468,-,2023-Q4.csv,Q4,2023_Q4,0.924072883212044
2023,March,Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,490.6923077,466.978022,-,23.71428571,-,444.4615385,427.1538462,-,17.30769231,-,0.905784606,0.914719379,-,0.729842447,-,2023-Q4.csv,Q4,2023_Q4,0.9057846058017591
2023,March,Y63,RGD,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,394.967033,-,13,-,381.967033,351.9340659,-,6.868131868,-,345.0659341,0.891046686,-,0.528317836,-,0.903391927,2023-Q4.csv,Q4,2023_Q4,0.8910466861673491
2023,March,Y63,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1607.175824,1540,-,67.17582418,-,1415.681319,1372.637363,-,43.04395604,-,0.880850307,0.891322963,-,0.640765582,-,2023-Q4.csv,Q4,2023_Q4,0.880850307638774
2023,March,Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,682.4725275,614.967033,-,67.50549451,-,619.021978,575.6703297,-,43.35164835,-,0.90702842,0.936099496,-,0.642194368,-,2023-Q4.csv,Q4,2023_Q4,0.9070284195432321
2023,March,Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,680.4065934,641.4065934,-,39,-,615.4505495,597,-,18.45054945,-,0.904533488,0.930766859,-,0.473091012,-,2023-Q4.csv,Q4,2023_Q4,0.9045334884610481
2023,March,Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,809.5824176,732.5824176,-,77,-,743.6153846,703.1538462,-,40.46153846,-,0.918517211,0.959828996,-,0.525474525,-,2023-Q4.csv,Q4,2023_Q4,0.9185172113846559
2023,March,Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,527.9666667,485.7888889,-,16.17777778,26,483.7333333,456.9888889,-,11,15.74444444,0.916219458,0.940714988,-,0.679945055,0.605555556,2023-Q4.csv,Q4,2023_Q4,0.916219458178154
2023,March,Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1886.659341,1749.703297,-,136.956044,-,1779.098901,1722.461538,-,56.63736264,-,0.942988945,0.984430641,-,0.413544091,-,2023-Q4.csv,Q4,2023_Q4,0.9429889447116675
2023,March,Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1559.956044,1469.021978,-,90.93406593,-,1330.505495,1285.043956,-,45.46153846,-,0.85291217,0.874761559,-,0.499939577,-,2023-Q4.csv,Q4,2023_Q4,0.8529121702611256
2023,March,Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,910.7472527,847.3736264,-,35.37362637,28,790.8791209,745.7142857,-,25.53846154,19.62637363,0.868384855,0.880030086,-,0.721963343,0.700941915,2023-Q4.csv,Q4,2023_Q4,0.8683848549148635
2023,March,Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,997.7582418,956.7582418,-,41,-,885.2417582,856.3846154,-,28.85714286,-,0.887230715,0.895089875,-,0.703832753,-,2023-Q4.csv,Q4,2023_Q4,0.8872307149304873
2023,March,Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,198.3516484,-,14,-,184.3516484,148.8351648,-,4.505494505,-,144.3296703,0.750360111,-,0.321821036,-,0.782904149,2023-Q4.csv,Q4,2023_Q4,0.7503601104431256
2023,March,Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,598.8241758,556.8241758,-,42,-,529.989011,518.6923077,-,11.2967033,-,0.885049456,0.931519015,-,0.268969126,-,2023-Q4.csv,Q4,2023_Q4,0.8850494559474998
2023,March,Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1250.945055,1174.945055,-,76,-,1113.065934,1073.10989,-,39.95604396,-,0.889780034,0.913327722,-,0.52573742,-,2023-Q4.csv,Q4,2023_Q4,0.8897800343437147
2023,March,Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,747.8131868,692.3186813,-,55.49450549,-,658.2857143,632.8131868,-,25.47252747,-,0.880280966,0.914048983,-,0.459009901,-,2023-Q4.csv,Q4,2023_Q4,0.8802809657809045
2023,March,Y63,RX3,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",715.0,-,107,-,608,617.4725275,-,60.75824176,-,556.7142857,0.863597941,-,0.567834035,-,0.915648496,2023-Q4.csv,Q4,2023_Q4,0.8635979405594405
2023,March,Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",765.0,49,74,-,642,668.7362637,41.18681319,58.34065934,-,569.2087912,0.874165051,0.840547208,0.788387288,-,0.886618055,2023-Q4.csv,Q4,2023_Q4,0.8741650505882352
2023,March,Y63,RXE,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,245.1758242,55,-,-,190.1758242,230.5604396,49.65934066,-,-,180.9010989,0.940388149,0.902897103,-,-,0.951230787,2023-Q4.csv,Q4,2023_Q4,0.9403881494120007
2023,March,Y63,RXF,MID YORKSHIRE TEACHING NHS TRUST,1121.802198,1061.802198,-,60,-,1013.450549,973.0989011,-,40.35164835,-,0.903412876,0.916459679,-,0.672527473,-,2023-Q4.csv,Q4,2023_Q4,0.9034128751100913
2023,March,Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,471.0,24,24,-,423,399.2747253,19.41758242,14.95604396,-,364.9010989,0.847717039,0.809065934,0.623168498,-,0.862650352,2023-Q4.csv,Q4,2023_Q4,0.8477170388535031
2023,March,Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1004.989011,943.989011,-,61,-,943.2197802,904.8901099,-,38.32967033,-,0.938537407,0.95858119,-,0.628355251,-,2023-Q4.csv,Q4,2023_Q4,0.9385374067537938
2023,March,Y63,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,,-,-,-,-,,-,-,-,-,-,-,-,-,-,2023-Q4.csv,Q4,2023_Q4,
2023,March,Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,194.0,-,8,-,186,169.7802198,-,1.802197802,-,167.978022,0.875155772,-,0.225274725,-,0.903107645,2023-Q4.csv,Q4,2023_Q4,0.8751557721649484
2023,March,Y63,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,140.2967033,-,-,-,140.2967033,128.8351648,-,-,-,128.8351648,0.918305005,-,-,-,0.918305005,2023-Q4.csv,Q4,2023_Q4,0.9183050048190263
2024,June,Y56,R1H,BARTS HEALTH NHS TRUST,2147.813187,1949.813187,-,198,-,2037.879121,1902.120879,-,135.7582418,-,0.948815816,0.975540063,-,0.685647686,-,2024-Q1.csv,Q1,2024_Q1,0.948815815702504
2024,June,Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,1101.901099,1033.901099,-,68,-,1027.0,987.8131868,-,39.18681319,-,0.93202557,0.955423287,-,0.576276665,-,2024-Q1.csv,Q1,2024_Q1,0.9320255701097182
2024,June,Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,1205.0,1117,-,88,-,920.2417582,882.5714286,-,37.67032967,-,0.763686106,0.790126615,-,0.428071928,-,2024-Q1.csv,Q1,2024_Q1,0.7636861063900415
2024,June,Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,138.6703297,138.6703297,-,-,-,102.2087912,102.2087912,-,-,-,0.737063159,0.737063159,-,-,-,2024-Q1.csv,Q1,2024_Q1,0.7370631585078
2024,June,Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,450.967033,420.7582418,-,30.20879121,-,449.5714286,419.3626374,-,30.20879121,-,0.996905307,0.99668312,-,1,-,2024-Q1.csv,Q1,2024_Q1,0.9969053072666622
2024,June,Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,566.3406593,413.3406593,-,153,-,425.0769231,411.4285714,-,13.64835165,-,0.750567553,0.995374063,-,0.089204913,-,2024-Q1.csv,Q1,2024_Q1,0.750567553502864
2024,June,Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,410.8791209,170.2527473,-,-,240.6263736,370.1208791,149.5054945,-,-,220.6153846,0.900802354,0.878138514,-,-,0.916837923,2024-Q1.csv,Q1,2024_Q1,0.9008023534738828
2024,June,Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,455.010989,400.010989,-,55,-,406.5824176,365.2747253,-,41.30769231,-,0.89356615,0.913161726,-,0.751048951,-,2024-Q1.csv,Q1,2024_Q1,0.8935661498935799
2024,June,Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1091.197802,1020.725275,-,70.47252747,-,990.8571429,920.3846154,-,70.47252747,-,0.908045398,0.901696703,-,1,-,2024-Q1.csv,Q1,2024_Q1,0.9080453984455515
2024,June,Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1316.131868,1240.131868,-,76,-,1061.846154,1007.021978,-,54.82417582,-,0.806793133,0.812028143,-,0.721370735,-,2024-Q1.csv,Q1,2024_Q1,0.8067931335889513
